domain_name,problem_name,experiment_name,search_elapsed_time,solution_size,expanded_nodes,nodes_per_second,heuristic_name,heuristic_elapsed_time,total_landmarks,disj_landmarks,abtask_landmarks,operator_landmarks,method_landmarks,fact_landmarks
Satellite-GTOHP,p20,lmc-lmcount,,,,,lmcount,42.2396,876,875,0,1,0,
Satellite-GTOHP,p20,mt-lmcount,,,,,,,,,,,,
Satellite-GTOHP,p17,bu-lmcount,,,,,,,,,,,,
Satellite-GTOHP,p17,bid-lmcount,,,,,,,,,,,,
Satellite-GTOHP,p17,lmc-lmcount,,,,,lmcount,195.0673,1132,1131,0,1,0,
Satellite-GTOHP,p17,mt-lmcount,,,,,,,,,,,,
Satellite-GTOHP,p06,bu-lmcount,,,,,lmcount,0.044,144,0,20,1,103,
Satellite-GTOHP,p06,bid-lmcount,,,,,lmcount,0.1023,144,0,20,1,103,
Satellite-GTOHP,p06,lmc-lmcount,13.9857,56,2217395,159007.93,lmcount,0.0404,83,82,0,1,0,
Satellite-GTOHP,p06,mt-lmcount,,,,,lmcount,0.013,41,0,20,1,0,
Satellite-GTOHP,p02,bu-lmcount,0.0036,17,908,321630.61,lmcount,0.0007,46,0,13,3,17,
Satellite-GTOHP,p02,bid-lmcount,0.004,17,741,324932.49,lmcount,0.0017,54,0,16,5,17,
Satellite-GTOHP,p02,lmc-lmcount,0.0066,17,906,197496.98,lmcount,0.0019,29,25,0,3,0,
Satellite-GTOHP,p02,mt-lmcount,0.007,17,2128,325687.97,lmcount,0.0004,29,0,13,3,0,
Satellite-GTOHP,p14,bu-lmcount,,,,,lmcount,25.993,1189,0,115,1,958,
Satellite-GTOHP,p14,bid-lmcount,,,,,,,,,,,,
Satellite-GTOHP,p14,lmc-lmcount,,,,,lmcount,16.6295,548,547,0,1,0,
Satellite-GTOHP,p14,mt-lmcount,,,,,lmcount,5.1009,231,0,115,1,0,
Satellite-GTOHP,p04,bu-lmcount,183.1634,39,17542609,95786.06,lmcount,0.0196,100,0,13,1,73,
Satellite-GTOHP,p04,bid-lmcount,182.8526,39,17542609,95961.41,lmcount,0.0435,100,0,13,1,73,
Satellite-GTOHP,p04,lmc-lmcount,0.3392,39,79180,248252.5,lmcount,0.0202,62,61,0,1,0,
Satellite-GTOHP,p04,mt-lmcount,182.9687,39,17542609,95880.76,lmcount,0.0059,27,0,13,1,0,
Satellite-GTOHP,p03,bu-lmcount,0.0148,15,4218,306315.78,lmcount,0.0009,29,0,6,1,16,
Satellite-GTOHP,p03,bid-lmcount,0.0155,15,4218,313391.45,lmcount,0.002,29,0,6,1,16,
Satellite-GTOHP,p03,lmc-lmcount,0.0053,15,1271,337680.39,lmcount,0.0014,24,23,0,1,0,
Satellite-GTOHP,p03,mt-lmcount,0.0144,15,4218,305553.96,lmcount,0.0005,13,0,6,1,0,
Satellite-GTOHP,p12,bu-lmcount,,,,,lmcount,4.4755,613,0,69,1,474,
Satellite-GTOHP,p12,bid-lmcount,,,,,lmcount,13.1294,613,0,69,1,474,
Satellite-GTOHP,p12,lmc-lmcount,,,,,lmcount,3.1397,323,322,0,1,0,
Satellite-GTOHP,p12,mt-lmcount,,,,,lmcount,0.893,139,0,69,1,0,
Snake,pb-36slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-36slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-36slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-36slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-12slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-12slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-12slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-12slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-14slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-14slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-14slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-14slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-18slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-18slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-18slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-18slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-10slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-8slots-seed1.snake,lmc-lmcount,,,,,lmcount,151.2947,29,28,0,1,0,
Snake,pb-8slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-5slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-5slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-5slots-seed1.snake,lmc-lmcount,1130.9918,89,170891838,152784.1,lmcount,12.4732,19,18,0,1,0,
Snake,pb-5slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-24slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-24slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-24slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-24slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-32slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-32slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-32slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-32slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-40slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-40slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-40slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-40slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-65slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-65slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-65slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-65slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-45slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-45slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-45slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-45slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-4slots-seed1.snake,bu-lmcount,125.6351,61,4302546,107155.35,lmcount,85.4826,77,0,2,2,71,
Snake,pb-4slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-4slots-seed1.snake,lmc-lmcount,55.7292,61,9621846,187577.49,lmcount,4.4338,16,15,0,1,0,
Snake,pb-4slots-seed1.snake,mt-lmcount,,,,,lmcount,37.9804,6,0,2,2,0,
Snake,pb-2slots-seed1.snake,bu-lmcount,0.4827,17,33162,300305.31,lmcount,0.3721,37,0,2,2,31,
Snake,pb-2slots-seed1.snake,bid-lmcount,0.805,17,33162,294505.08,lmcount,0.6923,37,0,2,2,31,
Snake,pb-2slots-seed1.snake,lmc-lmcount,0.2432,17,36333,367521.4,lmcount,0.1442,9,8,0,1,0,
Snake,pb-2slots-seed1.snake,mt-lmcount,0.277,17,36363,289185.29,lmcount,0.1511,6,0,2,2,0,
Snake,pb-9slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-9slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-28slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-28slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-28slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-28slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-55slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-55slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-55slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-55slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-50slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-50slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-50slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-50slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-7slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-7slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-7slots-seed1.snake,lmc-lmcount,,,,,lmcount,67.8254,25,24,0,1,0,
Snake,pb-7slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-60slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-60slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-60slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-60slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-20slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-20slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-20slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-20slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-80slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-80slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-80slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-80slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-75slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-75slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-75slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-75slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-6slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-6slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-6slots-seed1.snake,lmc-lmcount,,,,,lmcount,31.7186,22,21,0,1,0,
Snake,pb-6slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-70slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-70slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-70slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-70slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Snake,pb-3slots-seed1.snake,bu-lmcount,8.6582,32,392776,193201.24,lmcount,6.6251,56,0,2,2,50,
Snake,pb-3slots-seed1.snake,bid-lmcount,13.8825,32,392776,192062.24,lmcount,11.8373,56,0,2,2,50,
Snake,pb-3slots-seed1.snake,lmc-lmcount,2.8595,32,498674,268106.31,lmcount,0.9994,12,11,0,1,0,
Snake,pb-3slots-seed1.snake,mt-lmcount,7.5123,32,738613,162515.95,lmcount,2.9673,6,0,2,2,0,
Snake,pb-16slots-seed1.snake,bu-lmcount,,,,,,,,,,,,
Snake,pb-16slots-seed1.snake,bid-lmcount,,,,,,,,,,,,
Snake,pb-16slots-seed1.snake,lmc-lmcount,,,,,,,,,,,,
Snake,pb-16slots-seed1.snake,mt-lmcount,,,,,,,,,,,,
Towers,pfile_15,bu-lmcount,308.653,32767,63322231,206811.04,lmcount,2.4688,23,0,2,1,18,
Towers,pfile_15,bid-lmcount,308.6918,32767,63322231,209942.64,lmcount,7.0748,23,0,2,1,18,
Towers,pfile_15,lmc-lmcount,243.6791,32767,63322231,260299.42,lmcount,0.4121,15,14,0,1,0,
Towers,pfile_15,mt-lmcount,302.9784,32767,63322231,209330.23,lmcount,0.4791,5,0,2,1,0,
Towers,pfile_08,bu-lmcount,0.4138,255,110801,366319.22,lmcount,0.1112,16,0,2,1,11,
Towers,pfile_08,bid-lmcount,0.5612,255,110801,367388.09,lmcount,0.2595,16,0,2,1,11,
Towers,pfile_08,lmc-lmcount,0.3189,255,110801,419496.66,lmcount,0.0546,11,10,0,1,0,
Towers,pfile_08,mt-lmcount,0.3297,255,110801,370661.43,lmcount,0.0307,5,0,2,1,0,
Towers,pfile_03,bu-lmcount,0.0058,7,455,441046.53,lmcount,0.0047,11,0,2,1,6,
Towers,pfile_03,bid-lmcount,0.0123,7,455,430209.27,lmcount,0.0112,11,0,2,1,6,
Towers,pfile_03,lmc-lmcount,0.0059,7,455,464107.08,lmcount,0.0048,8,7,0,1,0,
Towers,pfile_03,mt-lmcount,0.0029,7,455,418418.84,lmcount,0.0017,5,0,2,1,0,
Towers,pfile_17,bu-lmcount,,,,,lmcount,5.7934,25,0,2,1,20,
Towers,pfile_17,bid-lmcount,,,,,lmcount,15.6839,25,0,2,1,20,
Towers,pfile_17,lmc-lmcount,,,,,lmcount,0.6621,16,15,0,1,0,
Towers,pfile_17,mt-lmcount,,,,,lmcount,0.8971,5,0,2,1,0,
Towers,pfile_07,bu-lmcount,0.1753,127,41215,383975.87,lmcount,0.0678,15,0,2,1,10,
Towers,pfile_07,bid-lmcount,0.2546,127,41215,381349.99,lmcount,0.1464,15,0,2,1,10,
Towers,pfile_07,lmc-lmcount,0.1327,127,41215,433009.55,lmcount,0.0375,11,10,0,1,0,
Towers,pfile_07,mt-lmcount,0.1261,127,41215,384718.46,lmcount,0.0189,5,0,2,1,0,
Towers,pfile_13,bu-lmcount,44.6854,8191,11094713,254829.8,lmcount,1.1476,21,0,2,1,16,
Towers,pfile_13,bid-lmcount,46.5516,8191,11094713,254542.37,lmcount,2.9646,21,0,2,1,16,
Towers,pfile_13,lmc-lmcount,35.76,8191,11094713,312463.26,lmcount,0.2527,14,13,0,1,0,
Towers,pfile_13,mt-lmcount,43.7136,8191,11094713,255349.49,lmcount,0.2643,5,0,2,1,0,
Towers,pfile_04,bu-lmcount,0.0164,15,1601,440477.58,lmcount,0.0127,12,0,2,1,7,
Towers,pfile_04,bid-lmcount,0.0269,15,1601,442801.23,lmcount,0.0232,12,0,2,1,7,
Towers,pfile_04,lmc-lmcount,0.0145,15,1601,491587.17,lmcount,0.0111,9,8,0,1,0,
Towers,pfile_04,mt-lmcount,0.007,15,1601,427548.75,lmcount,0.0032,5,0,2,1,0,
Towers,pfile_02,bu-lmcount,0.0023,3,107,320564.66,lmcount,0.0019,10,0,2,1,5,
Towers,pfile_02,bid-lmcount,0.0045,3,107,334918.3,lmcount,0.0041,10,0,2,1,5,
Towers,pfile_02,lmc-lmcount,0.0026,3,107,349253.33,lmcount,0.0022,7,6,0,1,0,
Towers,pfile_02,mt-lmcount,0.0011,3,107,330722.57,lmcount,0.0007,5,0,2,1,0,
Towers,pfile_14,bu-lmcount,116.2806,16383,26646953,232704.17,lmcount,1.7705,22,0,2,1,17,
Towers,pfile_14,bid-lmcount,118.6378,16383,26646953,233932.27,lmcount,4.7288,22,0,2,1,17,
Towers,pfile_14,lmc-lmcount,94.4735,16383,26646953,283036.17,lmcount,0.3266,14,13,0,1,0,
Towers,pfile_14,mt-lmcount,114.6981,16383,26646953,233083.04,lmcount,0.3742,5,0,2,1,0,
Towers,pfile_19,bu-lmcount,,,,,lmcount,10.703,27,0,2,1,22,
Towers,pfile_19,bid-lmcount,,,,,lmcount,30.3011,27,0,2,1,22,
Towers,pfile_19,lmc-lmcount,,,,,lmcount,0.9776,17,16,0,1,0,
Towers,pfile_19,mt-lmcount,,,,,lmcount,1.5284,5,0,2,1,0,
Towers,pfile_18,bu-lmcount,,,,,lmcount,7.847,26,0,2,1,21,
Towers,pfile_18,bid-lmcount,,,,,lmcount,22.1933,26,0,2,1,21,
Towers,pfile_18,lmc-lmcount,,,,,lmcount,0.833,16,15,0,1,0,
Towers,pfile_18,mt-lmcount,,,,,lmcount,1.2088,5,0,2,1,0,
Towers,pfile_01,bu-lmcount,0.0007,1,18,138020.97,lmcount,0.0005,20,0,6,4,4,
Towers,pfile_01,bid-lmcount,0.0013,1,18,133152.51,lmcount,0.0011,20,0,6,4,4,
Towers,pfile_01,lmc-lmcount,0.0007,1,18,144354.63,lmcount,0.0005,7,3,0,4,0,
Towers,pfile_01,mt-lmcount,0.0004,1,18,135786.82,lmcount,0.0002,16,0,6,4,0,
Towers,pfile_06,bu-lmcount,0.0711,63,14777,417354.5,lmcount,0.0357,14,0,2,1,9,
Towers,pfile_06,bid-lmcount,0.1145,63,14777,420788.7,lmcount,0.0793,14,0,2,1,9,
Towers,pfile_06,lmc-lmcount,0.0571,63,14777,460435.56,lmcount,0.025,11,10,0,1,0,
Towers,pfile_06,mt-lmcount,0.0461,63,14777,417461.32,lmcount,0.0106,5,0,2,1,0,
Towers,pfile_16,bu-lmcount,,,,,lmcount,3.9667,24,0,2,1,19,
Towers,pfile_16,bid-lmcount,,,,,lmcount,10.5426,24,0,2,1,19,
Towers,pfile_16,lmc-lmcount,,,,,lmcount,0.5334,15,14,0,1,0,
Towers,pfile_16,mt-lmcount,,,,,lmcount,0.6677,5,0,2,1,0,
Towers,pfile_20,bu-lmcount,,,,,lmcount,15.7497,28,0,2,1,23,
Towers,pfile_20,bid-lmcount,,,,,lmcount,44.065,28,0,2,1,23,
Towers,pfile_20,lmc-lmcount,,,,,lmcount,1.2413,17,16,0,1,0,
Towers,pfile_20,mt-lmcount,,,,,lmcount,2.3972,5,0,2,1,0,
Towers,pfile_09,bu-lmcount,1.0428,511,289485,339772.74,lmcount,0.1908,17,0,2,1,12,
Towers,pfile_09,bid-lmcount,1.3137,511,289485,337224.07,lmcount,0.4551,17,0,2,1,12,
Towers,pfile_09,lmc-lmcount,0.8164,511,289485,391851.93,lmcount,0.0775,12,11,0,1,0,
Towers,pfile_09,mt-lmcount,0.9057,511,289485,336987.0,lmcount,0.0465,5,0,2,1,0,
Towers,pfile_11,bu-lmcount,6.6154,2047,1851515,301367.09,lmcount,0.4715,19,0,2,1,14,
Towers,pfile_11,bid-lmcount,7.3088,2047,1851515,300745.48,lmcount,1.1523,19,0,2,1,14,
Towers,pfile_11,lmc-lmcount,5.3432,2047,1851515,356443.93,lmcount,0.1487,13,12,0,1,0,
Towers,pfile_11,mt-lmcount,6.3128,2047,1851515,299159.91,lmcount,0.1236,5,0,2,1,0,
Towers,pfile_10,bu-lmcount,2.6215,1023,739121,319644.58,lmcount,0.3091,18,0,2,1,13,
Towers,pfile_10,bid-lmcount,3.092,1023,739121,315731.34,lmcount,0.7509,18,0,2,1,13,
Towers,pfile_10,lmc-lmcount,2.0677,1023,739121,377766.88,lmcount,0.1111,12,11,0,1,0,
Towers,pfile_10,mt-lmcount,2.3507,1023,739121,325432.21,lmcount,0.0794,5,0,2,1,0,
Towers,pfile_12,bu-lmcount,16.984,4095,4563881,281153.6,lmcount,0.7512,20,0,2,1,15,
Towers,pfile_12,bid-lmcount,18.1921,4095,4563881,280871.8,lmcount,1.943,20,0,2,1,15,
Towers,pfile_12,lmc-lmcount,13.6705,4095,4563881,338626.98,lmcount,0.1927,13,12,0,1,0,
Towers,pfile_12,mt-lmcount,16.4646,4095,4563881,280001.63,lmcount,0.165,5,0,2,1,0,
Towers,pfile_05,bu-lmcount,0.0307,31,5041,437083.69,lmcount,0.0191,13,0,2,1,8,
Towers,pfile_05,bid-lmcount,0.0549,31,5041,423572.86,lmcount,0.0429,13,0,2,1,8,
Towers,pfile_05,lmc-lmcount,0.0264,31,5041,475305.42,lmcount,0.0157,10,9,0,1,0,
Towers,pfile_05,mt-lmcount,0.0171,31,5041,447689.64,lmcount,0.0058,5,0,2,1,0,
Transport,pfile25,bu-lmcount,,,,,lmcount,0.0094,59,0,17,1,24,
Transport,pfile25,bid-lmcount,,,,,lmcount,0.0206,59,0,17,1,24,
Transport,pfile25,lmc-lmcount,,,,,lmcount,0.014,83,82,0,1,0,
Transport,pfile25,mt-lmcount,,,,,lmcount,0.0032,35,0,17,1,0,
Transport,pfile07,bu-lmcount,,,,,lmcount,0.0003,54,0,17,1,19,
Transport,pfile07,bid-lmcount,,,,,lmcount,0.0007,74,0,24,7,19,
Transport,pfile07,lmc-lmcount,,,,,lmcount,0.0008,35,34,0,1,0,
Transport,pfile07,mt-lmcount,,,,,lmcount,0.0002,35,0,17,1,0,
Transport,pfile21,bu-lmcount,,,,,lmcount,0.0025,36,0,10,1,15,
Transport,pfile21,bid-lmcount,,,,,lmcount,0.0053,36,0,10,1,15,
Transport,pfile21,lmc-lmcount,,,,,lmcount,0.0046,46,45,0,1,0,
Transport,pfile21,mt-lmcount,,,,,lmcount,0.0009,21,0,10,1,0,
Transport,pfile19,bu-lmcount,,,,,lmcount,0.0028,40,0,12,1,15,
Transport,pfile19,bid-lmcount,,,,,lmcount,0.0069,40,0,12,1,15,
Transport,pfile19,lmc-lmcount,,,,,lmcount,0.0049,59,58,0,1,0,
Transport,pfile19,mt-lmcount,,,,,lmcount,0.0008,25,0,12,1,0,
Transport,pfile33,bu-lmcount,,,,,lmcount,0.2422,167,0,51,1,64,
Transport,pfile33,bid-lmcount,,,,,lmcount,0.5422,167,0,51,1,64,
Transport,pfile33,lmc-lmcount,,,,,lmcount,0.2288,179,178,0,1,0,
Transport,pfile33,mt-lmcount,,,,,lmcount,0.0334,103,0,51,1,0,
Transport,pfile16,bu-lmcount,,,,,lmcount,0.0012,31,0,9,1,12,
Transport,pfile16,bid-lmcount,,,,,lmcount,0.0024,31,0,9,1,12,
Transport,pfile16,lmc-lmcount,,,,,lmcount,0.0031,39,38,0,1,0,
Transport,pfile16,mt-lmcount,,,,,lmcount,0.0005,19,0,9,1,0,
Transport,pfile27,bu-lmcount,,,,,lmcount,0.012,58,0,16,1,25,
Transport,pfile27,bid-lmcount,,,,,lmcount,0.0284,58,0,16,1,25,
Transport,pfile27,lmc-lmcount,,,,,lmcount,0.0164,77,76,0,1,0,
Transport,pfile27,mt-lmcount,,,,,lmcount,0.003,33,0,16,1,0,
Transport,pfile22,bu-lmcount,,,,,lmcount,0.0045,45,0,13,1,18,
Transport,pfile22,bid-lmcount,,,,,lmcount,0.0094,45,0,13,1,18,
Transport,pfile22,lmc-lmcount,,,,,lmcount,0.0059,59,58,0,1,0,
Transport,pfile22,mt-lmcount,,,,,lmcount,0.0015,27,0,13,1,0,
Transport,pfile02,bu-lmcount,,,,,lmcount,0.0002,31,0,9,1,12,
Transport,pfile02,bid-lmcount,,,,,lmcount,0.0004,44,0,14,4,12,
Transport,pfile02,lmc-lmcount,,,,,lmcount,0.0005,18,17,0,1,0,
Transport,pfile02,mt-lmcount,,,,,lmcount,0.0002,19,0,9,1,0,
Transport,pfile13,bu-lmcount,,,,,lmcount,0.001,22,0,6,1,9,
Transport,pfile13,bid-lmcount,,,,,lmcount,0.0014,22,0,6,1,9,
Transport,pfile13,lmc-lmcount,,,,,lmcount,0.0013,30,29,0,1,0,
Transport,pfile13,mt-lmcount,,,,,lmcount,0.0005,13,0,6,1,0,
Transport,pfile11,bu-lmcount,,,,,lmcount,0.0005,19,0,5,1,8,
Transport,pfile11,bid-lmcount,,,,,lmcount,0.001,19,0,5,1,8,
Transport,pfile11,lmc-lmcount,,,,,lmcount,0.001,22,21,0,1,0,
Transport,pfile11,mt-lmcount,,,,,lmcount,0.0003,11,0,5,1,0,
Transport,pfile12,bu-lmcount,,,,,lmcount,0.0006,19,0,5,1,8,
Transport,pfile12,bid-lmcount,,,,,lmcount,0.0014,19,0,5,1,8,
Transport,pfile12,lmc-lmcount,,,,,lmcount,0.0011,25,24,0,1,0,
Transport,pfile12,mt-lmcount,,,,,lmcount,0.0004,11,0,5,1,0,
Transport,pfile03,bu-lmcount,,,,,lmcount,0.0002,30,0,9,1,11,
Transport,pfile03,bid-lmcount,,,,,lmcount,0.0004,41,0,13,4,11,
Transport,pfile03,lmc-lmcount,,,,,lmcount,0.0005,18,17,0,1,0,
Transport,pfile03,mt-lmcount,,,,,lmcount,0.0001,19,0,9,1,0,
Transport,pfile28,bu-lmcount,,,,,lmcount,0.0174,73,0,21,1,30,
Transport,pfile28,bid-lmcount,,,,,lmcount,0.037,73,0,21,1,30,
Transport,pfile28,lmc-lmcount,,,,,lmcount,0.0251,98,97,0,1,0,
Transport,pfile28,mt-lmcount,,,,,lmcount,0.0037,43,0,21,1,0,
Transport,pfile32,bu-lmcount,,,,,lmcount,0.1349,135,0,41,1,52,
Transport,pfile32,bid-lmcount,,,,,lmcount,0.3013,135,0,41,1,52,
Transport,pfile32,lmc-lmcount,,,,,lmcount,0.1355,146,145,0,1,0,
Transport,pfile32,mt-lmcount,,,,,lmcount,0.0212,83,0,41,1,0,
Transport,pfile20,bu-lmcount,,,,,lmcount,0.0019,25,0,7,1,10,
Transport,pfile20,bid-lmcount,,,,,lmcount,0.0049,25,0,7,1,10,
Transport,pfile20,lmc-lmcount,,,,,lmcount,0.0053,32,31,0,1,0,
Transport,pfile20,mt-lmcount,,,,,lmcount,0.001,15,0,7,1,0,
Transport,pfile06,bu-lmcount,,,,,lmcount,0.0003,46,0,14,1,17,
Transport,pfile06,bid-lmcount,,,,,lmcount,0.0006,65,0,21,6,17,
Transport,pfile06,lmc-lmcount,,,,,lmcount,0.0008,30,29,0,1,0,
Transport,pfile06,mt-lmcount,,,,,lmcount,0.0002,29,0,14,1,0,
Transport,pfile15,bu-lmcount,,,,,lmcount,0.0011,28,0,8,1,11,
Transport,pfile15,bid-lmcount,,,,,lmcount,0.0025,28,0,8,1,11,
Transport,pfile15,lmc-lmcount,,,,,lmcount,0.002,41,40,0,1,0,
Transport,pfile15,mt-lmcount,,,,,lmcount,0.0004,17,0,8,1,0,
Transport,pfile30,bu-lmcount,,,,,lmcount,0.0471,75,0,21,1,32,
Transport,pfile30,bid-lmcount,,,,,lmcount,0.1016,75,0,21,1,32,
Transport,pfile30,lmc-lmcount,,,,,lmcount,0.0524,66,65,0,1,0,
Transport,pfile30,mt-lmcount,,,,,lmcount,0.0094,43,0,21,1,0,
Transport,pfile26,bu-lmcount,,,,,lmcount,0.0189,71,0,21,1,28,
Transport,pfile26,bid-lmcount,,,,,lmcount,0.0397,71,0,21,1,28,
Transport,pfile26,lmc-lmcount,,,,,lmcount,0.0243,72,71,0,1,0,
Transport,pfile26,mt-lmcount,,,,,lmcount,0.0041,43,0,21,1,0,
Transport,pfile23,bu-lmcount,,,,,lmcount,0.0073,39,0,11,1,16,
Transport,pfile23,bid-lmcount,,,,,lmcount,0.0104,39,0,11,1,16,
Transport,pfile23,lmc-lmcount,,,,,lmcount,0.008,46,45,0,1,0,
Transport,pfile23,mt-lmcount,,,,,lmcount,0.0016,23,0,11,1,0,
Transport,pfile08,bu-lmcount,,,,,lmcount,0.0008,54,0,17,1,19,
Transport,pfile08,bid-lmcount,,,,,lmcount,0.001,74,0,24,7,19,
Transport,pfile08,lmc-lmcount,,,,,lmcount,0.001,27,26,0,1,0,
Transport,pfile08,mt-lmcount,,,,,lmcount,0.0002,35,0,17,1,0,
Transport,pfile01,bu-lmcount,,,,,lmcount,0.0001,26,0,7,3,9,
Transport,pfile01,bid-lmcount,,,,,lmcount,0.0002,36,0,10,7,9,
